227 0.13205019 0.05599708 -0.18220161 0.18022113 0.2694339 0.039551217 -0.18772346 0.06352056 -0.012727135 0.007986879 0.021068396 -0.23030542 -0.03516178 0.002933103 0.23455197 -0.01837488 -0.1536157 0.22726077 -0.07096406 0.12882051 0.12968151 -0.340465 0.08529126 6.674851e-05 -0.2983198 0.1290601 0.45085943 0.37528554 -0.027211221 0.026746802 0.17517227 -0.13410664 0.053420246 -0.23451702 -0.017746106 0.02401522 0.31824246 -0.12467628 0.096041724 0.21940067 0.17950973 0.13896039 -0.11587655 -0.37093526 0.26614282 0.36569035 0.1254905 0.07104979 -0.17462502 0.044676106 -0.072770216 -0.11803368 0.05379753 -0.22684778 -0.0877199 0.048172615 0.09403015 -0.02641828 0.3662921 0.051776975 -0.036329627 0.04779351 0.23891176 0.04307652
71 0.1911226 0.09458602 -0.2535435 0.26040092 0.44236013 0.09080525 -0.2965598 0.053065788 -0.027899643 0.035131104 0.013069827 -0.35362482 -0.050527256 0.019813344 0.36763424 -0.030316567 -0.2763262 0.3479282 -0.07548606 0.17599145 0.19143443 -0.5301204 0.13347553 0.0017070593 -0.4686604 0.1904126 0.69815207 0.59219456 -0.020596743 0.074266985 0.2704264 -0.22093265 0.08562463 -0.3796268 -0.015195966 0.035751924 0.50444585 -0.21772866 0.13110577 0.34451926 0.26397747 0.21077012 -0.18655531 -0.5652701 0.40059736 0.5227465 0.18980056 0.111560576 -0.29529077 0.07779738 -0.1328922 -0.17644058 0.07153621 -0.3349109 -0.12225874 0.05277942 0.13619427 -0.056355678 0.58623296 0.07650393 -0.07178451 0.074941315 0.33858976 0.08611144
101 0.13707845 0.073625974 -0.18764718 0.18486392 0.35685855 0.061198257 -0.22581583 0.021940313 -0.015132655 0.02367037 0.020911707 -0.25228596 -0.033699412 0.02354674 0.2507057 0.0030734446 -0.21271306 0.25509274 -0.024926644 0.13139798 0.13506357 -0.38274872 0.11033344 -0.009378352 -0.33002493 0.16042186 0.5238183 0.460285 -0.01688636 0.066450216 0.18877515 -0.17249836 0.05746119 -0.29913303 -0.004279186 0.04500346 0.38967103 -0.15267782 0.09427282 0.25358 0.18851571 0.1596819 -0.12806715 -0.42210427 0.28979266 0.39187708 0.15004191 0.07778287 -0.23180428 0.049771618 -0.10341407 -0.10660932 0.04494025 -0.25162205 -0.08078429 0.028731292 0.10973522 -0.031903297 0.41704804 0.06408885 -0.037160885 0.067646444 0.23362994 0.09051985
122 0.1348718 0.06790302 -0.1666661 0.15976538 0.3188686 0.05348731 -0.20415907 0.01698131 -0.006096537 0.025288092 0.00996769 -0.22390859 -0.020117816 0.01727407 0.23487578 0.0016196058 -0.18065542 0.23031643 -0.02181651 0.118092075 0.12797168 -0.33082554 0.08877035 0.005390851 -0.3057238 0.13846198 0.4745607 0.4149941 -0.013471884 0.057603646 0.16311142 -0.14520252 0.05450261 -0.25134957 -0.018361872 0.024710197 0.3445688 -0.13625714 0.08688682 0.2305102 0.1585096 0.1338607 -0.11185503 -0.37152636 0.26555443 0.346532 0.12869889 0.0711228 -0.19354254 0.0355464 -0.091223955 -0.09811651 0.042065687 -0.23374112 -0.06684594 0.014055676 0.10437968 -0.037493765 0.37110138 0.055495884 -0.03313188 0.051328223 0.21039638 0.08472766
167 0.121209405 0.060475092 -0.17119166 0.17183144 0.24949561 0.034116454 -0.18660249 0.06234318 -0.0033723 0.0064815357 0.014331602 -0.21187653 -0.04309358 -0.0017326222 0.23059696 -0.020021088 -0.13292389 0.20469083 -0.07831655 0.12684467 0.107197754 -0.33117288 0.08308559 0.0076170606 -0.27136043 0.12975931 0.40461275 0.3438651 -0.029927563 0.021516902 0.17881908 -0.13062823 0.062717445 -0.21595037 -0.020007713 0.02880061 0.31036332 -0.11653151 0.092758305 0.20142469 0.17448898 0.12634744 -0.102664076 -0.34120274 0.2551909 0.34769696 0.112286784 0.05724712 -0.17136948 0.04324283 -0.07017709 -0.11290686 0.049075756 -0.22050358 -0.07572453 0.04554319 0.08617497 -0.005902493 0.34074235 0.049596783 -0.033007614 0.03756561 0.23069951 0.046121087
277 0.13290475 0.07238129 -0.18407534 0.1715493 0.29440045 0.04842752 -0.2023138 0.038903058 -0.013306027 0.029376995 0.011011532 -0.24143924 -0.033358123 0.012712376 0.25284654 -0.011837989 -0.17318587 0.2468378 -0.06718715 0.12148513 0.1332464 -0.35908836 0.099295124 -0.0016352264 -0.3169143 0.13040157 0.48034853 0.40942717 -0.027552297 0.04840932 0.17891382 -0.1467915 0.057033177 -0.2463269 -0.012345363 0.02846429 0.33967593 -0.1434791 0.099096805 0.23495658 0.17468834 0.14816003 -0.12698059 -0.39164698 0.27552342 0.3651147 0.13136779 0.07290694 -0.19427758 0.048424955 -0.091543354 -0.113696516 0.051299572 -0.22971882 -0.073019415 0.036745638 0.09129859 -0.037630368 0.40047154 0.04239481 -0.038561184 0.045899525 0.23643768 0.06857389
72 0.2069051 0.09145203 -0.26056057 0.26242465 0.4568622 0.088891335 -0.30772308 0.060517427 -0.029152932 0.03023345 0.016258636 -0.36426798 -0.051375896 0.0069750547 0.3738779 -0.029455064 -0.27923316 0.35794574 -0.08450089 0.18345259 0.19760619 -0.5255262 0.14265458 -0.0001335463 -0.47921196 0.19390233 0.7122948 0.6115478 -0.022759957 0.06896777 0.26892662 -0.23345488 0.09940583 -0.39216474 -0.026031729 0.034242205 0.51940966 -0.20969613 0.13966613 0.34079954 0.2772621 0.22301964 -0.19290869 -0.57911915 0.4092995 0.5255577 0.19697015 0.11682213 -0.29872572 0.075679556 -0.12995112 -0.16658501 0.08065029 -0.33926198 -0.12353228 0.065136515 0.13385618 -0.058949757 0.5907587 0.08047261 -0.07062339 0.08582695 0.34078008 0.08789116
140 0.14107458 0.07669726 -0.18346912 0.17502274 0.3263948 0.06929689 -0.21470778 0.011117192 -0.019999051 0.012850744 0.008196068 -0.24530652 -0.027064808 0.0020428482 0.24184984 -0.010133249 -0.19442882 0.23363099 -0.0384079 0.11550891 0.13038373 -0.3546553 0.10533868 0.0055120722 -0.32224262 0.1312886 0.4970885 0.42483604 -0.0106450375 0.058507495 0.1784727 -0.14966144 0.061312623 -0.2806038 -0.017631773 0.039005354 0.3571672 -0.15169859 0.09372442 0.25105947 0.17281428 0.14819394 -0.1253463 -0.40328893 0.27697802 0.35343286 0.14207882 0.07505247 -0.20791915 0.048838973 -0.09947321 -0.115215 0.04280903 -0.2305159 -0.064767 0.032165837 0.099855855 -0.036600206 0.4082303 0.05350378 -0.04523522 0.057746574 0.21975698 0.075687915
77 0.17914265 0.0826045 -0.24936183 0.24010247 0.40901917 0.07687166 -0.27351314 0.052946825 -0.014788502 0.024828108 0.0272276 -0.31951362 -0.048962 0.017776778 0.33531255 -0.014499504 -0.24609287 0.33462077 -0.08251373 0.16075855 0.18042198 -0.48980445 0.13391973 -0.00013067729 -0.43474746 0.17064156 0.6590506 0.559556 -0.021667995 0.059110772 0.25116104 -0.20652239 0.09049899 -0.34710836 -0.025814055 0.030025108 0.47049943 -0.20448671 0.11418312 0.31666997 0.2547976 0.19380476 -0.166582 -0.52834433 0.37194833 0.48758212 0.18266657 0.10393284 -0.27065867 0.07889202 -0.11308967 -0.16336392 0.06757132 -0.32410166 -0.11005373 0.053192697 0.13843575 -0.050591614 0.5500687 0.06798128 -0.06457072 0.066030934 0.3226865 0.08272749
99 0.14526111 0.0769176 -0.19424786 0.19999099 0.35875148 0.077480026 -0.22023326 0.01798085 -0.016346402 0.014818725 0.014711637 -0.26468214 -0.041347634 0.018060075 0.26060966 -0.007016346 -0.21068855 0.25389275 -0.03548571 0.12937927 0.14392962 -0.39643183 0.10100029 -0.0033587778 -0.34728235 0.1511868 0.54476583 0.46596876 -0.018706737 0.06275915 0.19353072 -0.1593333 0.07297271 -0.2898901 -0.01629152 0.029144414 0.38902283 -0.15350944 0.104962744 0.27296862 0.18784198 0.15219153 -0.13057548 -0.42198348 0.2950176 0.3859515 0.15042713 0.07453167 -0.23071966 0.046214562 -0.10455759 -0.112576425 0.052490324 -0.25870797 -0.07693021 0.024385884 0.110693514 -0.044880275 0.4400536 0.049894944 -0.048237875 0.06827118 0.24037157 0.094142154
251 0.14180358 0.067254305 -0.19667076 0.18153208 0.303972 0.06359028 -0.22216529 0.05376927 -0.011727432 0.009236123 0.015194466 -0.23606794 -0.051244732 -0.00065799744 0.2645931 -0.026636776 -0.17478202 0.25574735 -0.07304344 0.13264771 0.14513321 -0.36958608 0.09174159 -0.0027097042 -0.32844546 0.13955544 0.48108387 0.41460863 -0.0122103505 0.038958784 0.19803171 -0.14573747 0.0638357 -0.25529543 -0.0067157494 0.032137968 0.36024448 -0.13642064 0.09877275 0.249282 0.19015041 0.14977299 -0.11907338 -0.39996392 0.2781681 0.39083934 0.13844642 0.06607529 -0.20608954 0.057711292 -0.0768639 -0.11829869 0.060217258 -0.2532341 -0.07942172 0.03671256 0.105181046 -0.021697784 0.41695538 0.053334605 -0.050763838 0.03837047 0.2589918 0.05635288
100 0.15108897 0.081230015 -0.20122764 0.20413192 0.3720148 0.07489369 -0.22367254 0.025012832 -0.009382918 0.015862016 0.008232454 -0.2727252 -0.047326688 0.013592027 0.27314898 -0.0051718806 -0.21180019 0.26619378 -0.039158743 0.12904072 0.14269488 -0.40801263 0.11917069 -0.0023490405 -0.35981247 0.15881439 0.5594595 0.47174153 -0.024062479 0.062382847 0.20601988 -0.1682214 0.07042526 -0.3146949 -0.0044477605 0.031737395 0.40084854 -0.17361367 0.10923944 0.27384704 0.19606179 0.1538416 -0.14409107 -0.4343447 0.31769043 0.40648413 0.1449206 0.08276218 -0.24148904 0.051550053 -0.110432476 -0.11514019 0.052327804 -0.2669155 -0.07302374 0.027990183 0.105027005 -0.03790393 0.45572922 0.06315635 -0.044110272 0.060990915 0.24595444 0.094069116
108 0.1544658 0.07172596 -0.20024398 0.18486571 0.35394335 0.06859352 -0.21780786 0.013362082 -0.019188207 0.0113194315 0.017847082 -0.26141667 -0.03230963 0.0059122373 0.26525557 0.00025012632 -0.2127016 0.2582195 -0.0316261 0.11952551 0.12838231 -0.38358253 0.10310249 -0.0033235515 -0.34707886 0.15160613 0.5392653 0.4652547 -0.015667832 0.058406487 0.19984707 -0.16758159 0.066311 -0.28804156 -0.0046350574 0.041976295 0.38188758 -0.16308537 0.08896879 0.27011192 0.18368252 0.15533549 -0.1318221 -0.42692146 0.29585868 0.38267612 0.15263876 0.07955235 -0.2345533 0.054884356 -0.09665627 -0.11852521 0.04193805 -0.24809791 -0.072330564 0.03216124 0.114090994 -0.036097836 0.43220535 0.05924203 -0.048411552 0.06810642 0.23084062 0.083557755
235 0.13274382 0.06582816 -0.16131632 0.16873391 0.2705879 0.048694298 -0.18907924 0.04991277 -0.018045062 0.019894904 0.02310632 -0.21348636 -0.032336857 0.014849011 0.2396555 -0.00577146 -0.15114681 0.23075417 -0.07029197 0.112445496 0.11020118 -0.34064302 0.08130314 -0.0026288037 -0.28198025 0.13050888 0.44244862 0.37749603 -0.024103748 0.03397328 0.18263792 -0.13022593 0.06312346 -0.22036463 -0.02210662 0.017672293 0.3131734 -0.13861273 0.08969271 0.22288495 0.1636405 0.12124825 -0.10341446 -0.36531475 0.27026668 0.3440638 0.12303118 0.07547702 -0.18022668 0.052434362 -0.07628828 -0.11559531 0.054203734 -0.22672912 -0.08125608 0.038171664 0.09458227 -0.020576239 0.35739422 0.037635837 -0.039524447 0.038936146 0.2148662 0.052362267
139 0.14810169 0.07528372 -0.18968816 0.19087541 0.3345498 0.0742891 -0.2081685 0.01745944 -0.013002233 0.027744956 0.021904804 -0.2448241 -0.029884582 0.010685121 0.25934058 -0.00474936 -0.19840053 0.25139287 -0.033341914 0.1281463 0.1264373 -0.37308457 0.09627257 0.005267177 -0.33513758 0.14540164 0.5226649 0.4443479 -0.016172288 0.05086793 0.18459404 -0.16538031 0.069285646 -0.29250374 -0.00863773 0.03369199 0.37502146 -0.1588664 0.09238442 0.2492553 0.18827637 0.14082982 -0.13826346 -0.41483793 0.27820832 0.37601736 0.14081557 0.07403396 -0.21620369 0.053858053 -0.098568834 -0.12221313 0.052703407 -0.2537108 -0.07294309 0.023998925 0.10376829 -0.040912833 0.4232755 0.059029683 -0.042531945 0.06313639 0.2356672 0.07613277
51 0.18981238 0.10482056 -0.2591535 0.24007034 0.4449258 0.09420153 -0.29540303 0.038430654 -0.025696337 0.03884314 0.020115536 -0.35197392 -0.034872796 0.0097351335 0.3610224 -0.020724466 -0.27604112 0.3476689 -0.05961795 0.15321648 0.18930568 -0.49674493 0.14203383 0.0074411244 -0.4561639 0.18088192 0.6946827 0.59437454 -0.014661233 0.06539731 0.26392582 -0.22735287 0.07295896 -0.37648442 -0.01696355 0.035680205 0.48401952 -0.20989127 0.11693508 0.33556482 0.2434059 0.2057138 -0.18414758 -0.5628408 0.39791477 0.50426614 0.20097522 0.11614326 -0.29254416 0.083334 -0.120831 -0.17257948 0.080316275 -0.33096114 -0.10850603 0.055105288 0.13980561 -0.061182756 0.5659946 0.06597985 -0.06286666 0.08120268 0.3290859 0.10157871
73 0.1801044 0.09033648 -0.23879592 0.25255135 0.41729218 0.08402339 -0.2849591 0.042520072 -0.026115494 0.038872574 0.012768692 -0.33620894 -0.043589976 0.009366854 0.34029877 -0.024426922 -0.26628083 0.3422152 -0.068241306 0.17503104 0.17078587 -0.4988486 0.12912399 0.010956399 -0.43667302 0.17377554 0.67246795 0.573384 -0.020164559 0.065400906 0.2628187 -0.21938518 0.0898606 -0.35710612 -0.014734124 0.030089041 0.4716827 -0.20199992 0.121325284 0.320882 0.24823013 0.19274752 -0.18058254 -0.5329685 0.38281235 0.49554512 0.17904021 0.111849286 -0.27857083 0.074031256 -0.11945991 -0.16235913 0.06719412 -0.32886726 -0.11366238 0.050772335 0.13344024 -0.044632036 0.55310744 0.06672981 -0.07051427 0.07880153 0.31790638 0.08879783
245 0.13727605 0.057709258 -0.18075556 0.19415772 0.30259654 0.05967674 -0.20746712 0.053276528 -0.010525249 0.018490305 0.0110284155 -0.24800912 -0.030450273 0.012092146 0.24633981 -0.007504928 -0.17369753 0.24960776 -0.070986785 0.13625115 0.13575204 -0.3615411 0.09051596 0.010560897 -0.30998248 0.13835266 0.49013993 0.4078552 -0.03054393 0.041937202 0.19242927 -0.1471769 0.05990588 -0.24890122 -0.013262721 0.021295335 0.35776347 -0.1496241 0.09089048 0.24284413 0.19735049 0.13688181 -0.119288065 -0.39670956 0.28688377 0.37973717 0.12590122 0.07259212 -0.1921657 0.05543063 -0.09362716 -0.13052426 0.059503112 -0.24516776 -0.07823866 0.048685335 0.108254015 -0.025851035 0.39739436 0.057907227 -0.037372556 0.048158087 0.23411205 0.06435205
275 0.1538809 0.072949 -0.20221226 0.20807886 0.3354403 0.06188478 -0.23833852 0.04346935 -0.020509912 0.035980172 0.016399655 -0.27576232 -0.033912808 0.0077579767 0.27256066 -0.02546465 -0.21675451 0.27164567 -0.0625061 0.13332279 0.14292389 -0.3975012 0.09505088 0.0012884259 -0.36146474 0.13190643 0.55114514 0.47047612 -0.010164327 0.05020447 0.20742378 -0.17085513 0.072255366 -0.2881889 -0.016427679 0.027809722 0.3839398 -0.16470084 0.102937855 0.2552575 0.21016464 0.17105979 -0.14478888 -0.4451777 0.31546524 0.40332994 0.15443256 0.09212022 -0.21966489 0.054842956 -0.09990779 -0.12708603 0.066860504 -0.2659924 -0.09218294 0.047335073 0.10086131 -0.041685615 0.45520496 0.053092632 -0.057690952 0.063277595 0.24698137 0.07652278
74 0.19376779 0.099118024 -0.24875212 0.2541422 0.42778504 0.081896774 -0.29815206 0.04846233 -0.014210866 0.031336777 0.019595494 -0.34614232 -0.052162062 0.020939555 0.35255933 -0.028938096 -0.2643506 0.34848124 -0.08387441 0.17278941 0.18465386 -0.50391394 0.12561795 0.0056698434 -0.444578 0.17535271 0.6776785 0.5875594 -0.024879688 0.06819973 0.26455343 -0.22173598 0.09710749 -0.36128348 -0.026879622 0.0301335 0.49298888 -0.20704865 0.12914178 0.3254068 0.26384896 0.19984439 -0.17246753 -0.5592613 0.39081606 0.50355786 0.1824286 0.10166464 -0.28903383 0.07240766 -0.12938562 -0.16830827 0.06877417 -0.3287007 -0.11955923 0.06235615 0.13990858 -0.058513224 0.56590337 0.06787241 -0.073653154 0.08642572 0.3327295 0.08303842
52 0.17512608 0.085955024 -0.22617188 0.22184289 0.40896598 0.07018802 -0.26706752 0.038921144 -0.017726438 0.03356187 0.025905028 -0.30899185 -0.050127663 0.018291133 0.32347044 -0.017684372 -0.23946911 0.32330024 -0.063240126 0.14998539 0.17385003 -0.46317628 0.12351305 0.0032470855 -0.4172026 0.17804383 0.6353407 0.5513443 -0.025905041 0.05988069 0.23423819 -0.19271183 0.07255576 -0.35326084 -0.01023489 0.031246096 0.4592895 -0.19519076 0.11530637 0.30625114 0.23429511 0.18624388 -0.15668121 -0.50809133 0.3593867 0.46148717 0.1716092 0.095878616 -0.27087373 0.06257147 -0.11040498 -0.15055066 0.06366328 -0.29841462 -0.104944214 0.04787463 0.12574765 -0.0517951 0.51541334 0.064801164 -0.06070397 0.076446004 0.29468173 0.084898904
76 0.18498278 0.0984503 -0.24480172 0.2587343 0.4185953 0.081922255 -0.29040593 0.04991617 -0.01983653 0.032765858 0.017744416 -0.33212197 -0.056445714 0.014621791 0.3493296 -0.030755278 -0.26579696 0.3435729 -0.08343347 0.16670398 0.17733511 -0.5098578 0.12422646 0.009319498 -0.45751888 0.17547436 0.6737449 0.5777495 -0.025747063 0.06549804 0.26518938 -0.20768382 0.0965288 -0.3578849 -0.019710176 0.038749583 0.49328625 -0.20157662 0.12642184 0.33623743 0.25123855 0.20572099 -0.1756924 -0.55258286 0.38648653 0.5046603 0.18311194 0.11293682 -0.27657336 0.07018006 -0.12830488 -0.16599041 0.06288367 -0.33426812 -0.11632826 0.060128704 0.13684443 -0.05420387 0.5684769 0.060829695 -0.060502946 0.07122447 0.33580464 0.08211125
78 0.18292752 0.08954541 -0.2479086 0.25129566 0.41109338 0.080722235 -0.2852818 0.052043088 -0.025536586 0.036300734 0.020812726 -0.32046926 -0.052493937 0.0058999616 0.3397988 -0.026408592 -0.24924521 0.3253937 -0.08296626 0.17338964 0.17325872 -0.48295978 0.12027796 0.00089254807 -0.42975336 0.17442341 0.6533863 0.56398004 -0.017046692 0.059182603 0.25005382 -0.19730954 0.09438217 -0.34408408 -0.018459627 0.034322742 0.47470495 -0.19039018 0.1204651 0.32619286 0.24136712 0.18793201 -0.17123125 -0.5303476 0.38253227 0.49079952 0.18008485 0.09756239 -0.27550262 0.07043479 -0.115071855 -0.1614798 0.06569577 -0.315978 -0.10451142 0.057851546 0.12902534 -0.052300617 0.5443778 0.072104305 -0.05913135 0.06904317 0.3161358 0.07695923
96 0.19063883 0.096758954 -0.23830535 0.23741268 0.42734215 0.092569865 -0.28567585 0.031811394 -0.0295664 0.03856631 0.023268724 -0.3284979 -0.038403757 0.0073592756 0.34006536 -0.0117213605 -0.25589663 0.33631653 -0.06000034 0.16044657 0.17962457 -0.49084926 0.14127186 0.010544771 -0.43933898 0.18502504 0.66839385 0.5721369 -0.030286867 0.07657823 0.24580912 -0.20700598 0.0751489 -0.36495 -0.017135102 0.039663743 0.4818827 -0.20231985 0.11853246 0.3229506 0.24070047 0.2027937 -0.17463285 -0.5429254 0.37613538 0.48463815 0.18885757 0.09909994 -0.27656117 0.07761871 -0.13022992 -0.15798926 0.058205597 -0.32127854 -0.10736946 0.044758175 0.13346754 -0.048834164 0.5445526 0.07270646 -0.06533122 0.07147824 0.31170613 0.09420194
